id,label,Sender,Title,num_urls,email_length,num_exclamation,upper_case_ratio,url_to_text_ratio,has_generic_greeting,is_free_email,full_clean_text
5674,ham,team@projectmanagement.com,Catching Up - How are you?,1,231,1,0.0476,0.004329,0,0,"catching up - how are you? we value your feedback! please take a few moments to complete a short survey about your recent purchase from us. your input helps us improve. take survey: [link to survey]. thank you, retail feedback team"
2183,ham,john.doe@example.com,Feedback Request: Your Recent Purchase,1,217,0,0.0553,0.004608,0,0,"feedback request: your recent purchase here's your weekly dose of news and updates from our community. this week, we cover [topic 1] and [topic 2]. read more on our blog: [link to blog]. sincerely, the newsletter team"
8924,ham,support@legitcompany.com,Weekly Newsletter - Latest Updates,1,210,1,0.0524,0.004762,0,0,"weekly newsletter - latest updates hi everyone, i've uploaded the photos from our weekend trip to the shared drive. you can view them here: [link to cloud storage]. let me know what you think! best, [your name]"
4714,ham,info@customerservice.co,Meeting Reminder: Project Alpha,0,290,0,0.0345,0.0,0,0,"meeting reminder: project alpha this is an automated notification regarding an important software update for your system. please ensure your software is updated to the latest version to maintain security and performance. learn more: [link to official update page]. regards, software updates"
7901,ham,noreply@softwareupdates.com,Your Order #6789 Confirmed,1,182,0,0.0769,0.005495,0,0,"your order #6789 confirmed hi team, just a reminder about our project alpha meeting tomorrow at 10 am in conference room 3. please come prepared to discuss the q3 roadmap. best, john"
464,spam,info@unclaimed-funds.co,URGENT: Your Account Has Been Compromised!,0,136,1,0.0956,0.0,0,0,urgent: your account has been compromised! invest in our revolutionary new platform and earn guaranteed high returns. learn more: [link]
5364,ham,survey@retailfeedback.com,Important: Software Update Notification,1,222,0,0.045,0.004505,0,0,"important: software update notification thank you for reaching out regarding [your inquiry]. we have reviewed your request and will get back to you within 24 hours with a detailed response. sincerely, customer service team"
6333,ham,john.doe@example.com,Invoice for Services Rendered,1,234,1,0.047,0.004274,0,0,"invoice for services rendered we value your feedback! please take a few moments to complete a short survey about your recent purchase from us. your input helps us improve. take survey: [link to survey]. thank you, retail feedback team"
5150,ham,family@homemail.net,Your Order #6789 Confirmed,1,202,1,0.0495,0.00495,0,0,"your order #6789 confirmed hi everyone, i've uploaded the photos from our weekend trip to the shared drive. you can view them here: [link to cloud storage]. let me know what you think! best, [your name]"
1878,ham,survey@retailfeedback.com,Catching Up - How are you?,1,209,0,0.0431,0.004785,0,0,"catching up - how are you? thank you for reaching out regarding [your inquiry]. we have reviewed your request and will get back to you within 24 hours with a detailed response. sincerely, customer service team"
740,spam,info@unclaimed-funds.co,Your Package Is Delayed - Action Required,0,145,1,0.0621,0.0,0,0,your package is delayed - action required urgent security notification! a login from an unrecognized device was detected. review activity: [link]
3591,ham,info@customerservice.co,Regarding Your Recent Inquiry,0,215,0,0.0512,0.0,0,0,"regarding your recent inquiry thank you for your order #6789. your items will be shipped within 2 business days. you can track your order here: [link to legitimate tracking page]. best regards, legit company support"
9038,ham,info@customerservice.co,Photos from the Weekend Trip,0,207,0,0.0483,0.0,0,0,"photos from the weekend trip here's your weekly dose of news and updates from our community. this week, we cover [topic 1] and [topic 2]. read more on our blog: [link to blog]. sincerely, the newsletter team"
345,spam,money@easy-cash.top,New Followers on Your Social Media!,0,139,2,0.0576,0.0,0,0,new followers on your social media! urgent security notification! a login from an unrecognized device was detected. review activity: [link]
7583,ham,survey@retailfeedback.com,Feedback Request: Your Recent Purchase,1,194,0,0.0825,0.005155,0,0,"feedback request: your recent purchase hi team, just a reminder about our project alpha meeting tomorrow at 10 am in conference room 3. please come prepared to discuss the q3 roadmap. best, john"
5093,ham,info@customerservice.co,Weekly Newsletter - Latest Updates,0,217,0,0.0461,0.0,0,0,"weekly newsletter - latest updates thank you for reaching out regarding [your inquiry]. we have reviewed your request and will get back to you within 24 hours with a detailed response. sincerely, customer service team"
9852,ham,noreply@softwareupdates.com,Team Stand-up at 10 AM,1,201,0,0.0547,0.004975,0,0,"team stand-up at 10 am here's your weekly dose of news and updates from our community. this week, we cover [topic 1] and [topic 2]. read more on our blog: [link to blog]. sincerely, the newsletter team"
691,spam,invest@global-finance.biz,URGENT: Your Account Has Been Compromised!,1,136,1,0.0956,0.007353,0,0,urgent: your account has been compromised! invest in our revolutionary new platform and earn guaranteed high returns. learn more: [link]
5780,ham,family@homemail.net,Meeting Reminder: Project Alpha,1,187,0,0.0802,0.005348,0,0,"meeting reminder: project alpha hi team, just a reminder about our project alpha meeting tomorrow at 10 am in conference room 3. please come prepared to discuss the q3 roadmap. best, john"
9482,ham,family@homemail.net,Feedback Request: Your Recent Purchase,1,243,1,0.0535,0.004115,0,0,"feedback request: your recent purchase we value your feedback! please take a few moments to complete a short survey about your recent purchase from us. your input helps us improve. take survey: [link to survey]. thank you, retail feedback team"
1373,spam,noreply@winner-prize.net,Exclusive Investment Opportunity - High Returns!,1,183,2,0.0383,0.005464,0,0,"exclusive investment opportunity - high returns! you have been selected as the lucky winner of our annual lottery! to claim your prize, please provide your banking information: [link]"
5742,ham,newsletter@info.org,Regarding Your Recent Inquiry,1,197,0,0.0609,0.005076,0,0,"regarding your recent inquiry good morning, everyone. just a quick reminder for our daily stand-up meeting at 10 am. please be ready to share your progress and any blockers. thanks, project manager"
6919,ham,friend@personalmail.net,Important: Software Update Notification,1,225,0,0.0489,0.004444,0,0,"important: software update notification thank you for your order #6789. your items will be shipped within 2 business days. you can track your order here: [link to legitimate tracking page]. best regards, legit company support"
9252,ham,john.doe@example.com,Meeting Reminder: Project Alpha,1,243,0,0.0658,0.004115,0,0,"meeting reminder: project alpha please find attached your invoice for the services rendered in june. the total amount due is $x.xx. payment is due by [date]. if you have any questions, please reply to this email. thank you, accounts department"
7648,ham,info@customerservice.co,Regarding Your Recent Inquiry,0,197,0,0.0609,0.0,0,0,"regarding your recent inquiry good morning, everyone. just a quick reminder for our daily stand-up meeting at 10 am. please be ready to share your progress and any blockers. thanks, project manager"
4023,ham,team@projectmanagement.com,Feedback Request: Your Recent Purchase,1,297,0,0.037,0.003367,0,0,"feedback request: your recent purchase this is an automated notification regarding an important software update for your system. please ensure your software is updated to the latest version to maintain security and performance. learn more: [link to official update page]. regards, software updates"
8008,ham,accounts@billingcorp.com,Meeting Reminder: Project Alpha,1,174,2,0.0747,0.005747,0,0,"meeting reminder: project alpha hey [friend's name], it's been a while! how have you been? i was thinking about [recent event/topic]. let's catch up soon! cheers, [your name]"
9195,ham,family@homemail.net,Catching Up - How are you?,1,169,2,0.071,0.005917,0,0,"catching up - how are you? hey [friend's name], it's been a while! how have you been? i was thinking about [recent event/topic]. let's catch up soon! cheers, [your name]"
1376,spam,delivery@package-update.info,URGENT: Your Account Has Been Compromised!,1,146,2,0.0959,0.006849,0,0,urgent: your account has been compromised! urgent security notification! a login from an unrecognized device was detected. review activity: [link]
